,pagerank
[ROAD]4549019080,2.409741924650778e-05
[ROAD]8566228232,7.228789355532594e-05
[ROAD]4576349734,2.8608632138291624e-05
[ROAD]4577327231,6.914398999091497e-05
[ROAD]4580726892,7.68117437163541e-05
[ROAD]4581137997,2.584128280047888e-05
[ROAD]4582152927,7.219227125762166e-05
[ROAD]4582235698,3.0690539842690853e-05
[ROAD]4678912235,1.5500345447998292e-05
"[BUS]19.901356,50.077571",0.000114358782089507
[ROAD]4701326081,3.525008861956024e-05
[ROAD]4716344526,2.213014671180875e-05
[ROAD]4740280500,3.4495358938477256e-05
[ROAD]4740280501,2.346311160853851e-05
[ROAD]4742417667,3.542856261340586e-05
[ROAD]4792471025,3.0548970057603485e-05
[ROAD]4800489231,4.990857414271748e-05
[ROAD]4800489232,1.6958033717663667e-05
[ROAD]4801375499,6.0083751190195504e-05
[ROAD]4834664227,3.205056160142909e-05
[ROAD]4834664228,7.798929809174114e-05
[ROAD]4834664229,5.9634505667260924e-05
[ROAD]4838863489,3.5969151014982516e-05
[ROAD]4870285663,2.853245640913949e-05
[ROAD]4884186097,0.0001348716394732178
[ROAD]4891792542,0.00012575081832680253
[ROAD]4892838396,2.071271800223403e-05
[ROAD]4906796288,5.442800238486427e-05
[ROAD]4906798064,2.377676154943072e-05
[ROAD]4937303866,3.113156252799683e-05
[ROAD]4948357601,1.4531010940385137e-05
[ROAD]4951190825,2.6328341662953445e-05
[ROAD]4954069685,4.07208150666959e-05
"[BUS]19.955701,50.045002",7.21389025206895e-05
[ROAD]4958930191,2.1604536028884608e-05
[ROAD]4958930219,0.00013827445500153138
[ROAD]4958930207,8.564255282190307e-05
[ROAD]4958930203,3.775895477764146e-05
[ROAD]4958930206,8.64213976850708e-05
[ROAD]4958930208,9.180368448930594e-05
[ROAD]4958930220,1.7194967000573628e-05
[ROAD]4958930421,2.938593825786551e-05
[ROAD]4971878381,6.520193009527272e-05
[ROAD]12805097968,1.9870118822180466e-05
[ROAD]4995741560,0.0001283545483886261
[ROAD]4995755390,2.5325404941308132e-05
[ROAD]5003942854,8.827164065196881e-05
[ROAD]5018797954,6.355676680034486e-05
[ROAD]5019398893,8.37988965041766e-05
[ROAD]5019398894,0.0001040002797005907
[ROAD]5052317925,6.586224664357996e-05
[ROAD]5052317928,4.6663517639713764e-05
"[BUS]19.945208,50.069533",9.957790346234e-05
[ROAD]5061140316,1.3164523474350836e-05
[ROAD]5065128152,6.988568376506032e-05
"[BUS]20.150439,50.076549",0.00011836667647568275
[ROAD]5067151138,3.213276405696153e-05
[ROAD]5067181992,3.251693842855362e-05
[ROAD]5067588378,3.290413544388736e-05
[ROAD]9474236576,6.118695352550395e-05
[ROAD]5133642060,0.00010060981696250379
[ROAD]5144647963,4.356602842392716e-05
[ROAD]5144647964,4.855104143565188e-05
[ROAD]6329308718,5.875514331364738e-05
"[BUS]19.918343,50.049007",9.715306639180205e-05
[ROAD]5160581398,5.2174811523799134e-05
[ROAD]5169647179,2.0694805157917076e-05
[ROAD]5371058107,5.113595585502851e-05
[ROAD]5174689950,1.419440181756287e-05
[ROAD]5197578269,4.20150114397713e-05
[ROAD]5197578297,3.1270119800521944e-05
[ROAD]5197784786,1.7932914071695532e-05
[ROAD]5197876689,2.999670821028055e-05
"[BUS]19.940369,50.066181",9.228232888290077e-05
[ROAD]5219956675,2.527337308774678e-05
[ROAD]5225304101,2.872837075796456e-05
[ROAD]5228494127,3.414118613753775e-05
[ROAD]5266667175,2.7839594390979065e-05
[ROAD]5269613445,2.7861945557590257e-05
"[BUS]19.958836,50.073879",0.00012135855086149635
[ROAD]5276274328,6.265969257698706e-05
[ROAD]5287760254,2.5331415817728196e-05
[ROAD]5287760255,5.556777270604899e-05
[ROAD]5299809430,2.5006076460342497e-05
[ROAD]5306264064,3.4106039358796524e-05
[ROAD]5433175677,4.9931881807736626e-05
[ROAD]5316836387,3.516131729876416e-05
[ROAD]5319944143,2.7691357434287046e-05
[ROAD]5319944146,3.052132607132143e-05
[ROAD]5332783469,0.00012192913072836194
[ROAD]5332783470,3.5721309035631956e-05
[ROAD]5332783471,3.5721309035631956e-05
[ROAD]5333386756,5.5968445887588825e-05
"[BUS]20.024791,50.014851",0.00013769224224756768
[ROAD]5921567192,3.7097758159478775e-05
[ROAD]5371058117,1.5729503051665497e-05
[ROAD]5371058120,1.5729503051665497e-05
[ROAD]5371064922,1.9433454143740485e-05
[ROAD]5371459444,9.38215493188401e-05
[ROAD]6855806528,5.331762488633761e-05
"[BUS]19.996394,49.993033",0.0001167512259761487
[ROAD]5429479891,1.3330403364690122e-05
[ROAD]5432091410,3.097868010562328e-05
[ROAD]5433154189,1.4443529451925648e-05
[ROAD]5433957334,4.6758024710366066e-05
[ROAD]5433957347,4.6611026372200916e-05
[ROAD]5435279704,9.672702628366343e-05
[ROAD]5435980351,2.3560276648443918e-05
[ROAD]5436398548,9.571503025117637e-05
[ROAD]5436398574,2.7269176183623374e-05
[ROAD]5436451025,5.99024437964316e-05
[ROAD]5436451031,2.2609624601437113e-05
"[BUS]19.91771,50.025271",7.653690862064895e-05
"[BUS]19.922754,50.06637",9.365130471732052e-05
"[BUS]19.921938,50.023676",0.00012714004667714035
[ROAD]5444059304,0.00013827111425670444
[ROAD]5445174321,8.753112453789839e-05
[ROAD]5445174324,1.7619013508694748e-05
[ROAD]5446809456,6.380369404562156e-05
[ROAD]5446809465,6.306683419964329e-05
[ROAD]5446809483,6.126911289964696e-05
[ROAD]5449518789,8.256545966574182e-05
[ROAD]5451451232,3.374781176026134e-05
[ROAD]5486499546,2.7340413069323042e-05
[ROAD]5486502622,6.604093447163337e-05
[ROAD]5486502623,2.8179953012648834e-05
[ROAD]5491297492,1.498448975767061e-05
[ROAD]5506285115,6.888260526583387e-05
[ROAD]5517031702,3.0506192040086194e-05
[ROAD]5544830657,4.519851160602485e-05
[ROAD]5559835124,3.114858084437877e-05
[ROAD]5579252306,7.833677798339287e-05
[ROAD]5587859514,0.00019258821634415995
[ROAD]5604531505,2.8291270720460546e-05
[ROAD]5625488872,3.373948066980294e-05
[ROAD]5625506718,3.33140915331171e-05
[ROAD]5625512533,3.33140915331171e-05
[ROAD]5641467865,9.21428556188346e-05
[ROAD]5644564334,2.1052994719558307e-05
[ROAD]5667364266,6.625088412955894e-05
[ROAD]5699500193,1.7964441964264522e-05
[ROAD]5777458185,9.325423755776754e-05
[ROAD]5784996494,2.869061514247376e-05
[ROAD]5789563757,1.908411324711217e-05
[ROAD]5795851755,6.08111306667262e-05
[ROAD]5809561416,2.9395721291282858e-05
[ROAD]5825110656,2.759226545982505e-05
[ROAD]5838930858,3.119498971563083e-05
[ROAD]5838930868,0.0001286041296475955
[ROAD]5838930867,2.7588790583771592e-05
[ROAD]5838930866,2.7588790583771592e-05
[ROAD]5838930869,2.7588790583771592e-05
[ROAD]5838930881,7.587627009197394e-05
[ROAD]5838938789,6.97569719446991e-05
[ROAD]5838938790,2.791254160799703e-05
[ROAD]5838938792,2.791254160799703e-05
"[BUS]20.051542,50.026926",8.625019858085419e-05
[ROAD]5906305395,3.9936305571641204e-05
[ROAD]5994296600,3.726444700830077e-05
[ROAD]5933478314,7.281969237657304e-05
[ROAD]5940565238,0.00010352401168288423
[ROAD]10020492698,7.250541530725356e-05
"[BUS]20.148357,50.076351",9.218110095202456e-05
"[BUS]20.146059,50.075837",0.00012875508713179254
"[BUS]20.131893,50.074036",3.2868256975744006e-05
[ROAD]6000651708,4.512355775557716e-05
[ROAD]6018108290,4.1639877916313586e-05
[ROAD]6049256828,2.0754606928744792e-05
[ROAD]6092969548,1.1090615879721163e-05
[ROAD]6125202795,4.9777333467254306e-05
[ROAD]6132669096,1.9796219240022026e-05
[ROAD]6133367398,2.213025309738163e-05
[ROAD]6148308968,2.2172148178647402e-05
[ROAD]6157508586,2.4042853984182643e-05
[ROAD]6157508587,2.4042853984182643e-05
"[BUS]20.056595,50.089627",0.00011086450647787925
[ROAD]6163595823,6.635794217916912e-05
"[BUS]19.882672,50.011118",0.0001241421004530945
[ROAD]6221675182,3.894621049272368e-05
[ROAD]6221675801,5.1579915145467424e-05
[ROAD]6221675811,3.833423466078458e-05
[ROAD]6223213283,2.920396180747276e-05
[ROAD]12842603548,5.582642589338078e-05
[ROAD]6264654585,3.238510879560275e-05
[ROAD]6284069351,3.1030988410231516e-05
[ROAD]6284069352,0.0001013867720457655
[ROAD]6284640345,1.508167892414751e-05
"[BUS]19.989453,50.086847",8.83595985121633e-05
[ROAD]6306825627,5.37840514588123e-05
[ROAD]6314820591,9.106483356771093e-05
[ROAD]6383555431,3.1389158651975455e-05
[ROAD]6329308717,4.586215296213934e-05
"[BUS]19.848873,50.028123",0.00012398180640582238
[ROAD]6333358651,2.0162394577856487e-05
[ROAD]6343216316,4.0366800030607564e-05
[ROAD]6343216319,5.486677186448961e-05
[ROAD]11687459361,7.174956826639484e-05
[ROAD]6343216321,4.4892912073097776e-05
[ROAD]11006227554,5.853203905082058e-05
[ROAD]10589928305,0.00010208914344800057
[ROAD]6358786020,1.465962103438606e-05
[ROAD]6380273690,5.307429688992669e-05
[ROAD]6381713577,5.052132685746699e-05
[ROAD]6400473492,6.38665474824763e-05
[ROAD]6400473500,0.0001136985230226873
[ROAD]6400473759,2.7860737408783342e-05
[ROAD]6404203912,2.9460454541103567e-05
[ROAD]11681203758,8.152789194176652e-05
[ROAD]10589928308,5.89229659169177e-05
[ROAD]6407799315,5.1004203590590684e-05
[ROAD]6407799317,5.554044939451574e-05
[ROAD]6421328241,1.6972575041440036e-05
[ROAD]6421328444,5.0214780504685904e-05
[ROAD]6429286613,6.425257821849828e-05
[ROAD]6433270930,0.00013704201917624602
[ROAD]6434186017,3.1621626921845194e-05
[ROAD]6452933436,3.354501538832703e-05
[ROAD]6480149659,5.172320953281335e-05
[ROAD]6480149664,2.39633365634332e-05
[ROAD]6480162283,2.9343058773198182e-05
[ROAD]6480162294,3.36321063091403e-05
[ROAD]6480162300,6.552807251347896e-05
[ROAD]6496498506,1.5666445267949297e-05
[ROAD]6506085421,6.239305877300773e-05
[ROAD]6535545367,5.311260398450561e-05
[ROAD]6557545020,2.4790400065642735e-05
[ROAD]6564689913,3.1647227679825145e-05
[ROAD]6570202388,8.56943317223764e-05
[ROAD]6570202393,1.7174929642987426e-05
[ROAD]6574756182,1.6084030109696448e-05
"[BUS]19.962551,50.105268",7.146598322405226e-05
"[BUS]19.957254,50.102149",9.904314872905283e-05
[ROAD]11056065837,9.296620177861169e-05
[ROAD]6581935605,1.9584877773231976e-05
[ROAD]6591173783,8.823181953546197e-05
[ROAD]6596992968,2.5335705401803606e-05
[ROAD]6603685805,6.497099857870476e-05
[ROAD]6604755383,1.344822193103427e-05
[ROAD]6604882362,3.281462056143782e-05
"[BUS]19.985909,50.089812",0.00011195952942678424
[ROAD]6634113109,8.167384943731133e-05
[ROAD]6634113309,3.104163518836598e-05
"[BUS]19.943908,50.06091",0.00012864737653918535
"[BUS]19.942254,50.059541",0.0001393313579512919
"[BUS]19.944947,50.062658",8.212321929527217e-05
[ROAD]6645913687,1.987410918563749e-05
[ROAD]6657792533,6.529704865784278e-05
[ROAD]6658043812,3.3028826703631234e-05
[ROAD]6661439148,4.187592938447317e-05
[ROAD]6666755482,3.920812704262415e-05
[ROAD]11826272257,3.325318535916589e-05
[ROAD]6684141199,1.7194967000573628e-05
[ROAD]6687323347,2.9721581938439157e-05
[ROAD]6690890587,2.5641223538858702e-05
"[BUS]19.988764,49.995149",0.00010335198262820345
[ROAD]6699419404,3.639622253885222e-05
[ROAD]6709774555,2.6601084993355444e-05
[ROAD]6712094557,3.3742932787848715e-05
[ROAD]6716222259,2.038746354484125e-05
[ROAD]6716222445,5.330915986458683e-05
[ROAD]6718657326,6.099168782173281e-05
"[BUS]20.052526,50.015744",9.84801366849263e-05
[ROAD]6725032028,2.1700641499691233e-05
[ROAD]6735332616,2.858893457566844e-05
[ROAD]6736384088,3.125859738030156e-05
[ROAD]6739937914,4.504127313542727e-05
[ROAD]6744603958,7.317842381879868e-05
[ROAD]6752751809,9.054757895026545e-05
[ROAD]6752751815,3.9687290525591026e-05
[ROAD]6752751812,3.1256339037488636e-05
[ROAD]6752751813,4.883095165887559e-05
[ROAD]6757036079,2.7269176183623374e-05
[ROAD]6760200978,9.328534125699644e-05
"[BUS]20.119459,50.096554",9.289212373510901e-05
"[BUS]20.093196,50.096819",6.723638079106123e-05
"[BUS]20.093336,50.095093",0.00011950725435019486
[ROAD]6763463483,3.1163086791349484e-05
[ROAD]6771415720,9.343330128073612e-05
[ROAD]6771415721,3.414118613753775e-05
[ROAD]6777111099,0.00014348270153625688
[ROAD]6780563253,3.160781705346009e-05
[ROAD]6788828583,2.8075470431167584e-05
[ROAD]6796755690,0.0001034210296866928
[ROAD]6804283997,2.066045981371294e-05
[ROAD]6805365677,1.5979067836505535e-05
[ROAD]6815284696,2.6109394895667622e-05
[ROAD]6815284697,5.846429661272513e-05
[ROAD]6816969036,2.508698433004944e-05
[ROAD]6816969038,0.0001040679180811546
[ROAD]6818392338,6.844406454420903e-05
[ROAD]6818392365,2.904353832235683e-05
[ROAD]6818392366,7.141010131356382e-05
[ROAD]6819507814,3.621203913818964e-05
"[BUS]19.960085,50.101923",0.00010935568352186365
[ROAD]6847573009,1.990141617720832e-05
[ROAD]6855790683,7.3827545802588e-05
[ROAD]6857315068,2.851461606534636e-05
[ROAD]6875757357,3.153536663276008e-05
[ROAD]6910368168,5.155537225329786e-05
[ROAD]6910368170,5.294747380275999e-05
[ROAD]6929476226,1.379820672754579e-05
[ROAD]6933058903,2.3409896249607006e-05
[ROAD]6938399830,0.00011270709726698437
[ROAD]6938399836,1.0794996636876787e-05
[ROAD]6939458207,9.506741556764813e-05
[ROAD]6939458208,3.5079691752977166e-05
[ROAD]6943600211,2.773232939765371e-05
[ROAD]6943600213,6.459128781408972e-05
[ROAD]6943920202,5.7688220582894765e-05
[ROAD]6945566270,1.734568450057956e-05
[ROAD]7010153337,4.9959173815989834e-05
[ROAD]7025570156,2.605373438053831e-05
[ROAD]7086916849,3.090367106817289e-05
[ROAD]7089525598,1.5086799035861129e-05
[ROAD]9069418194,9.299721159437386e-05
[ROAD]7095943879,6.100961343511251e-05
[ROAD]7095943880,2.2005737684897525e-05
"[BUS]19.964684,50.10579",9.469373906320583e-05
[ROAD]7154610965,2.3939286485763242e-05
[ROAD]7164849524,1.6528879609369813e-05
[ROAD]7169122444,8.084336560299025e-05
[ROAD]7176335313,1.3958239943650805e-05
[ROAD]7185437699,2.3674045424617502e-05
[ROAD]7188093652,2.5238762389397142e-05
[ROAD]7192875389,7.92607934866186e-05
[ROAD]7221126056,2.1708815499794527e-05
[ROAD]7234209291,4.290008426204953e-05
[ROAD]10537714999,0.00010731826383907097
[ROAD]7373591336,2.96038202140294e-05
[ROAD]7528702640,4.3128293179135806e-05
[ROAD]7537513500,7.379043510205882e-05
[ROAD]7571989630,2.3499936371203326e-05
"[BUS]20.06371,50.067719",0.00011519303319116606
[ROAD]7605347040,8.087523383905935e-05
[ROAD]7605347041,5.31235924006262e-05
[ROAD]7609471681,1.4234940510120257e-05
[ROAD]7619603965,0.00014155999481395854
[ROAD]7626527324,2.4077216400404205e-05
[ROAD]7637918291,8.381451742373726e-05
[ROAD]7647660822,4.9523378222818834e-05
[ROAD]7688100448,2.2178601237415306e-05
[ROAD]7688100449,5.501154726240801e-05
[ROAD]7713102902,0.00013608881536793875
[ROAD]10855593557,8.59416601780591e-05
[ROAD]7734435981,3.282261499278282e-05
[ROAD]7758315039,3.369060164614046e-05
[ROAD]7769712008,3.263265279402338e-05
"[BUS]19.94102,50.037124",2.878178938738849e-05
[ROAD]7798089493,2.9326948470284412e-05
[ROAD]7798089494,7.749310005461623e-05
[ROAD]7798089497,2.9326948470284412e-05
[ROAD]7815150082,8.690164681400008e-05
[ROAD]7816299230,2.360392850948037e-05
[ROAD]7832519986,0.00010272838116459329
[ROAD]7832519987,7.507568189413055e-05
"[BUS]19.926874,50.103441",0.00015113307051251208
[ROAD]7835299383,3.999064072831362e-05
[ROAD]7839658581,4.521701634140339e-05
[ROAD]7884366493,1.5776654362771687e-05
[ROAD]7892961770,3.108754032700144e-05
[ROAD]7906672444,1.5204989203203152e-05
[ROAD]7943210608,2.676390340480233e-05
[ROAD]7973018954,6.486503536163307e-05
[ROAD]7973100006,2.7394428915234976e-05
[ROAD]7980266138,3.498853851884824e-05
[ROAD]7997369716,2.3307810195058303e-05
[ROAD]7997369748,5.217780264395295e-05
[ROAD]8014744059,1.3544423088307626e-05
[ROAD]8016459144,2.1109254760078726e-05
[ROAD]8016459235,5.9447614045308885e-05
"[BUS]19.902706,50.11737",9.44165262499639e-05
[ROAD]8017519404,0.00014335908663666306
"[BUS]19.891743,50.118661",8.565674156702864e-05
"[BUS]19.864158,49.990482",9.947075315340545e-05
[ROAD]8017990087,0.00011157102105962562
"[BUS]20.156067,50.07781",0.00013165914014348534
"[BUS]19.939002,50.02876",4.479236005907773e-05
[ROAD]8101065655,2.911982124400561e-05
[ROAD]8104801703,3.2662939375676394e-05
[ROAD]8138088243,2.527030392038189e-05
[ROAD]8158364405,1.9549967032692e-05
[ROAD]8249309103,2.617987672421522e-05
[ROAD]8255621876,0.00011877733026153636
[ROAD]8255765240,3.281845774336958e-05
[ROAD]8255765246,8.9061951939295e-05
[ROAD]10294082358,5.980841933972079e-05
[ROAD]8309132966,2.880492591795034e-05
[ROAD]8337848205,9.05896191765948e-05
[ROAD]8346424988,4.8561367107200905e-05
[ROAD]8357362819,4.6283108155627457e-05
[ROAD]8376918710,2.2005737684897525e-05
[ROAD]8401802097,3.304218909082065e-05
[ROAD]8401802098,8.976379666853987e-05
[ROAD]8401802099,3.304218909082065e-05
"[BUS]20.006271,50.092868",4.9882961564837324e-05
[ROAD]8477009735,4.022480024585858e-05
[ROAD]8491590927,3.034012998638305e-05
[ROAD]8493188176,3.5709901809941555e-05
[ROAD]8494917997,7.74223602175278e-05
[ROAD]8498399326,4.233162983458422e-05
[ROAD]8498399328,5.3127107891594626e-05
[ROAD]8498399330,3.884560741206773e-05
[ROAD]8504008250,2.371137058609128e-05
[ROAD]8515666094,4.684356493389647e-05
[ROAD]8525850844,3.141039368734879e-05
[ROAD]8530342303,1.83792564510665e-05
[ROAD]8534306140,5.875911114623181e-05
[ROAD]8534585678,2.008547107427433e-05
[ROAD]8562218004,8.642367829694972e-05
[ROAD]8566228246,1.7354356941361014e-05
"[BUS]20.13385,50.074547",4.059193885152566e-05
"[BUS]20.130552,50.074073",0.0001564945866261493
[ROAD]8571571873,4.18072893912623e-05
[ROAD]8571571889,7.199816504510432e-05
[ROAD]8571775692,2.5259618789514755e-05
[ROAD]8579050417,4.867992504604545e-05
[ROAD]8579050418,5.725517525851911e-05
[ROAD]8605464575,3.999064072831362e-05
[ROAD]8618189658,9.714188129383191e-05
[ROAD]8618189659,3.5104273922025356e-05
[ROAD]8618189661,6.67866509006557e-05
[ROAD]8621989271,2.6402590596940774e-05
[ROAD]8632131640,1.696399328605234e-05
[ROAD]8633712953,3.197646512633427e-05
[ROAD]8637612337,2.6694859999078128e-05
[ROAD]8638921569,7.80023712514163e-05
[ROAD]8698234225,3.710335246487283e-05
[ROAD]8707517436,2.4387181583484708e-05
[ROAD]8707517437,5.459953446175212e-05
[ROAD]8707517440,2.0020459990963527e-05
[ROAD]8707517441,7.887406226772895e-05
[ROAD]8729935071,3.378173511961388e-05
"[BUS]19.949149,50.064879",9.678700867116842e-05
"[BUS]19.951734,50.065165",0.00010569024371291985
[ROAD]8746886341,7.327135909330598e-05
[ROAD]8748732017,2.814169080255064e-05
[ROAD]8755749669,1.8046732023501687e-05
"[BUS]20.175503,50.096909",6.947458215121563e-05
[ROAD]9903638015,9.873758240353673e-05
[ROAD]8825918881,2.8017095640786197e-05
[ROAD]8826045646,6.253156250499876e-05
[ROAD]8836794477,2.1533308144498598e-05
"[BUS]19.843604,50.026606",0.00011030302121865821
[ROAD]8893471357,3.329041630287237e-05
[ROAD]8902229763,2.513957628533213e-05
[ROAD]8951100648,3.17044789996475e-05
[ROAD]8988369627,2.33310497825563e-05
[ROAD]9002216535,7.056338076551518e-05
[ROAD]9007334477,2.2160449910195482e-05
[ROAD]9019889508,1.137966102922658e-05
[ROAD]9040761045,6.07682600632134e-05
[ROAD]9040761188,2.8804902302547068e-05
[ROAD]9048334795,2.268552912957176e-05
[ROAD]9069418208,4.9671763809016076e-05
[ROAD]9097744589,3.116372446356584e-05
[ROAD]9698640284,7.837120479953601e-05
[ROAD]9111849627,7.418033721299455e-05
[ROAD]9111965329,7.536675420263039e-05
[ROAD]9111965330,5.34463365252314e-05
[ROAD]9111965331,7.901860625027354e-05
[ROAD]9111965332,5.282951306841677e-05
[ROAD]9126769904,2.9915117003785676e-05
[ROAD]9145040965,6.033506135355854e-05
[ROAD]9147572506,7.87850472987455e-05
[ROAD]9152651041,3.289006020567367e-05
[ROAD]9160351433,2.3426215033214073e-05
[ROAD]9160425699,0.0001422565753078079
[ROAD]9163436634,3.316980580768258e-05
[ROAD]9164256328,3.1466904825445126e-05
[ROAD]9810325676,9.605536409825613e-05
[ROAD]9164699288,3.198456430824845e-05
[ROAD]9171448296,2.0328747801176212e-05
[ROAD]9171448297,2.937378619445164e-05
[ROAD]9201083885,1.3592955206506758e-05
[ROAD]9201098781,1.8398071452211053e-05
[ROAD]9204236525,8.43808466318846e-05
"[BUS]19.876969,49.971563",0.00010182528769733108
[ROAD]9214351327,2.7771121931257018e-05
"[BUS]19.991036,50.0377",0.0001264559430484362
[ROAD]9215885993,6.0572822621622495e-05
[ROAD]9226575166,2.011552776491307e-05
[ROAD]9232604090,6.0899687843679754e-05
[ROAD]9232604091,5.362414347347131e-05
"[BUS]19.92851,49.999726",2.9819401672401903e-05
[ROAD]9264825918,2.563014039976104e-05
[ROAD]9270082844,2.936768159940992e-05
[ROAD]9275101134,2.8679488558127542e-05
[ROAD]9283837853,2.347903563940722e-05
[ROAD]9300503722,1.2687618365264743e-05
[ROAD]9313088978,2.0921972712964705e-05
[ROAD]9347324044,2.8302873830632237e-05
[ROAD]9408512489,1.6426297045816575e-05
[ROAD]12552161095,0.00010495783899409012
[ROAD]9408512493,3.400717959388738e-05
"[BUS]19.958982,50.056813",8.261480760058636e-05
[ROAD]9439325188,2.7687125757873693e-05
[ROAD]9445396383,5.290986203828122e-05
[ROAD]9445396391,5.257523391009941e-05
[ROAD]9445434619,3.3519835986524033e-05
[ROAD]9448491982,6.922393846665273e-05
[ROAD]9448491996,1.4327586433573131e-05
