,betweenness
"[BUS]20.107015,50.150513",0.00030991725961692013
"[BUS]19.799567,50.150772",0.0014481526899983918
"[BUS]19.79789,50.150356",0.0014947416104320096
"[BUS]19.792358,50.150345",0.0017275683852848891
"[BUS]19.797256,50.15051",0.00154132267571128
"[BUS]20.137722,50.1509",0.0016336364496003163
"[BUS]19.956593,50.150467",0.0027461266116086333
"[BUS]19.796418,50.150732",0.0015878958858362032
"[BUS]20.105828,50.151398",0.005871688598807465
"[BUS]19.792749,50.150515",0.0016810187406230076
"[BUS]19.983731,50.150946",0.012826764012766638
"[BUS]19.955978,50.150827",0.002699796911268475
"[BUS]19.793622,50.150749",0.001634461240806779
"[BUS]19.871787,50.150983",4.682064748686198e-05
"[BUS]20.039505,50.153514",9.418330062368511e-05
"[BUS]19.853265,50.151222",0.008404253201599881
"[BUS]19.778191,50.151009",0.00014029698421929343
"[BUS]19.980298,50.159028",0.012506415108176551
"[BUS]19.931813,50.151433",0.0005202350896877173
"[BUS]19.955532,50.151095",0.0026534593557739697
"[BUS]20.138522,50.151346",0.0015870946600927823
"[BUS]19.871353,50.151427",0.0
"[BUS]19.932122,50.151578",0.0004734772834356334
"[BUS]19.954702,50.151563",0.0026071139451251174
"[BUS]19.8915,50.15147",0.005296502776883469
"[BUS]19.920294,50.152162",0.0018912462364188113
"[BUS]19.778085,50.151719",9.353917796720955e-05
"[BUS]19.932701,50.151851",0.00042670376687485497
"[BUS]19.852631,50.151782",0.008419743565972684
"[BUS]20.139231,50.151721",0.0015405450154309008
"[BUS]19.954355,50.151764",0.0025607606793219173
"[BUS]20.102633,50.152531",0.004815512038314678
"[BUS]19.935464,50.153153",0.00037995381577711837
"[BUS]20.139943,50.152093",0.0014939875156146723
"[BUS]19.983599,50.152995",4.6836357795556505e-05
"[BUS]19.799091,50.152066",0.0014015559144104268
"[BUS]20.105951,50.152073",0.005825578842789031
"[BUS]19.953669,50.152154",0.0025143995583643704
"[BUS]20.140252,50.152255",0.0014474221606440964
"[BUS]19.851914,50.152273",0.008435233930345487
"[BUS]19.775241,50.152429",4.67735165607784e-05
"[BUS]20.106032,50.152603",0.005779461231616248
"[BUS]19.773932,50.15247",0.0
"[BUS]20.102044,50.152771",0.004800021673941875
"[BUS]20.140863,50.152578",0.001400848950519173
"[BUS]19.920123,50.152582",0.00014184052204853064
"[BUS]19.952667,50.152718",0.002468030582252476
"[BUS]19.851208,50.152741",0.00845072429471829
"[BUS]20.101689,50.153029",0.0047845313095690725
"[BUS]19.799176,50.153101",0.0013549512836681145
"[BUS]20.101288,50.153394",0.004769040945196269
"[BUS]20.141757,50.153054",0.0013542678852399026
"[BUS]20.105858,50.153077",0.005733335765289119
"[BUS]19.951566,50.153243",0.0024216537509862343
"[BUS]19.936257,50.153541",0.00033326277833698625
"[BUS]19.850392,50.153279",0.008466214659091094
"[BUS]19.919968,50.154102",9.483135085733433e-05
"[BUS]19.949142,50.154246",0.0023752690645656455
"[BUS]20.142376,50.153376",0.0013076789648062848
"[BUS]20.100349,50.154276",0.004753550580823466
"[BUS]19.983279,50.153451",1.0722285684014195e-06
"[BUS]20.105523,50.153499",0.005687202443807643
"[BUS]20.038273,50.153691",0.00014127495093552769
"[BUS]19.936598,50.153701",0.0002865953063598959
"[BUS]19.79936,50.153604",0.001308338797771455
"[BUS]19.849846,50.15363",0.008481705023463897
"[BUS]20.037818,50.153756",0.00018835874609302296
"[BUS]19.93762,50.15444",0.00023991605165128463
"[BUS]20.143031,50.153717",0.00126108218921832
"[BUS]20.036342,50.153967",0.000235434686096171
"[BUS]19.799644,50.154052",0.0012617184567204484
"[BUS]19.98248,50.154596",0.012689471625085172
"[BUS]20.033894,50.15432",0.0002825027709449718
"[BUS]19.84918,50.154058",0.0084971953878367
"[BUS]20.104857,50.154513",0.0056410612671718196
"[BUS]19.848916,50.154228",0.008512685752209502
"[BUS]20.099787,50.154808",0.0047380602164506635
"[BUS]20.033324,50.154396",0.0003295630006394253
"[BUS]20.030773,50.154723",0.00037661537517953155
"[BUS]20.144359,50.154418",0.0012144775584760077
"[BUS]19.799871,50.154469",0.0012150902605150941
"[BUS]20.026535,50.154513",0.0006587646641788764
"[BUS]20.024958,50.154554",0.0007057620526385519
"[BUS]19.937296,50.15477",0.00019322108663397887
"[BUS]20.027501,50.154535",0.0006117594205648538
"[BUS]20.024418,50.154598",0.00075275158594388
"[BUS]20.022244,50.154765",0.0007997332640948608
"[BUS]20.144719,50.154599",0.0011678650725793483
"[BUS]20.028243,50.154609",0.0005647463217964839
"[BUS]19.848219,50.154709",0.008528176116582305
"[BUS]20.030059,50.154802",0.0004236598945652905
"[BUS]19.948092,50.154969",0.0023288765229907095
"[BUS]20.02889,50.154736",0.0005177253678737666
"[BUS]20.115798,50.155237",0.004781617047306237
"[BUS]20.021639,50.154791",0.0008467070870914945
"[BUS]19.936623,50.155311",0.00014651041130797857
"[BUS]20.145019,50.154914",0.0011212447315283413
"[BUS]20.020885,50.154799",0.0008936730549337808
"[BUS]20.020548,50.154802",0.0009406311676217199
"[BUS]20.019796,50.154831",0.0009875814251553117
"[BUS]20.029736,50.154842",0.0004706965587967022
"[BUS]20.019264,50.154893",0.0010345238275345564
"[BUS]19.949218,50.154924",0.0015931038531684387
"[BUS]20.018526,50.154991",0.0010814583747594537
"[BUS]20.017964,50.155048",0.0011283850668300035
"[BUS]20.104784,50.155107",0.005594912235381648
"[BUS]20.099256,50.155263",0.004722569852077861
"[BUS]20.017191,50.155095",0.0011753039037462065
"[BUS]20.015809,50.155108",0.001222214885508062
"[BUS]19.94998,50.155105",0.0015463774675337437
"[BUS]19.847504,50.155118",0.008543666480955107
"[BUS]19.799482,50.155194",0.0011684542091553929
"[BUS]19.950893,50.155322",0.0014996432267447017
"[BUS]20.116145,50.158219",0.004719816620479145
"[BUS]20.098382,50.155881",0.004707079487705057
"[BUS]19.847099,50.155297",0.00855915684532791
"[BUS]19.936343,50.155548",9.978402567328374e-05
"[BUS]19.951205,50.155395",0.0014529011308013124
"[BUS]20.015395,50.156289",0.0012691180121155701
"[BUS]19.846342,50.155589",0.008574647209700713
"[BUS]19.946938,50.155765",0.0006425162774115627
"[BUS]19.981846,50.155518",9.366878801393938e-05
"[BUS]20.144862,50.155586",0.0010746165353229874
"[BUS]19.95177,50.15553",0.0014061511797035758
"[BUS]19.935627,50.156295",5.356429749398739e-05
"[BUS]19.799056,50.155572",0.0011218103026413445
"[BUS]20.104735,50.155589",0.00554875534843713
"[BUS]19.883466,50.155808",0.005250070959536796
"[BUS]19.919368,50.155633",4.782217966613803e-05
"[BUS]19.952234,50.155642",0.001359393373451492
"[BUS]19.952806,50.15578",0.0013126277120450607
"[BUS]19.981194,50.156459",4.7904658786784294e-05
"[BUS]19.798691,50.155871",0.0010751585409729486
"[BUS]19.953219,50.155879",0.0012658541954842823
"[BUS]20.097615,50.156441",0.0046915891233322545
"[BUS]20.144768,50.155988",0.001027980483963286
"[BUS]20.104693,50.155994",0.005502590606338264
"[BUS]19.919098,50.156005",8.130084749417356e-07
"[BUS]19.798403,50.156051",0.0010284989241502054
"[BUS]19.946322,50.156414",0.0005959705603268548
"[BUS]19.844798,50.156152",0.008590137574073517
"[BUS]19.954778,50.156266",0.0012190728237691567
"[BUS]20.015029,50.156771",0.0013160132835687312
"[BUS]19.844333,50.156323",0.00860562793844632
"[BUS]20.104598,50.156909",0.0054564180090850515
"[BUS]19.935804,50.158253",2.3211981096162595e-05
"[BUS]20.097056,50.156903",0.004676098758959452
"[BUS]19.797824,50.156443",0.0009818314521731152
"[BUS]19.843879,50.156495",0.008621118302819123
"[BUS]19.955913,50.156566",0.0011722835968996836
"[BUS]20.144622,50.156869",0.0009813365774492375
"[BUS]19.842695,50.157062",0.008636608667191925
"[BUS]19.945908,50.156704",0.0005494169880877999
"[BUS]19.956465,50.156713",0.0011254865148758635
"[BUS]20.014758,50.157054",0.0013629006998675448
"[BUS]19.88329,50.156845",0.0052036312870357765
"[BUS]20.096571,50.157312",0.004660608394586649
"[BUS]19.918152,50.157126",0.0016084214041456018
"[BUS]19.796815,50.157088",0.0009351561250416776
"[BUS]20.014429,50.157295",0.0014097802610120113
"[BUS]19.957644,50.157076",0.001078681577697696
"[BUS]19.945192,50.1571",0.0005028555606943976
"[BUS]19.895967,50.15851",0.0012655360617332182
"[BUS]19.980784,50.157304",2.1405295596292073e-06
"[BUS]19.883627,50.158847",0.005157183759380409
"[BUS]20.013169,50.157994",0.0014566519670021305
"[BUS]20.095762,50.158001",0.0046451180302138455
"[BUS]19.842122,50.157373",0.008652099031564728
"[BUS]19.958586,50.157381",0.0010318687853651813
"[BUS]19.944517,50.157466",0.000456286278146648
"[BUS]19.959026,50.157477",0.0009850481378783193
"[BUS]19.796002,50.157521",0.0008884729427558926
"[BUS]20.104277,50.157828",0.0054102375566774915
"[BUS]19.84185,50.157538",0.008667589395937531
"[BUS]19.959996,50.157645",0.0009382196352371101
"[BUS]19.960388,50.157706",0.0008913832774415536
"[BUS]19.795488,50.157774",0.0008417819053157605
"[BUS]19.961031,50.15787",0.0008445390644916498
"[BUS]19.841238,50.157883",0.008683079760310334
"[BUS]19.918438,50.158239",0.0015612629850218075
"[BUS]19.961382,50.157962",0.0007976869963873988
"[BUS]20.012812,50.158192",0.0015035158178379024
"[BUS]20.095269,50.158418",0.004629627665841043
"[BUS]19.794963,50.15805",0.0007950830127212811
"[BUS]19.961966,50.158116",0.0007508270731288006
"[BUS]19.840862,50.158135",0.008698570124683136
"[BUS]19.963769,50.158222",0.000703959294715855
"[BUS]19.964092,50.158233",0.0006570836611485622
"[BUS]20.11621,50.158582",0.004658008338497705
"[BUS]19.966017,50.158297",0.0006102001724269221
"[BUS]19.794334,50.159009",0.0007483762649724544
"[BUS]19.966601,50.158317",0.0005633088285509347
"[BUS]20.012161,50.158559",0.001550371813519327
"[BUS]19.96696,50.158326",0.0005164096295206002
"[BUS]19.968304,50.15836",0.00046950257533591824
"[BUS]19.970088,50.158411",0.0004225876659968891
"[BUS]19.84053,50.158429",0.00871406048905594
"[BUS]19.971591,50.158453",0.0003756649015035127
"[BUS]19.918946,50.158533",0.001514096710743666
"[BUS]19.973379,50.158503",0.00032873428185578905
"[BUS]19.942453,50.158513",0.00040970914044455113
"[BUS]19.97411,50.158524",0.00028179580705371807
"[BUS]20.094753,50.158795",0.00461413730146824
"[BUS]19.974662,50.158539",0.0002348494770972999
"[BUS]19.975344,50.158559",0.00018789529198653444
"[BUS]20.011884,50.158688",0.0015972199540464046
"[BUS]19.976226,50.158584",0.00014093325172142174
"[BUS]20.116312,50.158899",0.004596192201361917
"[BUS]19.977429,50.158617",9.396335630196175e-05
"[BUS]19.747666,50.158625",0.0
"[BUS]19.977988,50.158629",4.698560572815451e-05
"[BUS]19.97851,50.158683",0.0
"[BUS]19.840007,50.159195",0.008729550853428743
"[BUS]19.919244,50.158733",0.001466922581311177
"[BUS]19.94196,50.158768",0.0003631241475881071
"[BUS]20.10386,50.158965",0.005364049249115584
"[BUS]20.094452,50.158973",0.004598646937095437
"[BUS]20.01118,50.158876",0.0016440602394191346
"[BUS]20.010801,50.158942",0.0016908926696375176
"[BUS]20.116513,50.159356",0.004534368209071783
"[BUS]19.748021,50.159443",4.689919903033461e-05
"[BUS]20.010326,50.159024",0.001737717244701553
"[BUS]20.146433,50.159094",0.0009346848157808417
"[BUS]19.93606,50.159343",3.8592373308103836e-05
"[BUS]20.008829,50.159266",0.0017845339646112414
"[BUS]20.088028,50.159118",0.004490214386485817
"[BUS]20.089209,50.159075",0.004505704750858619
"[BUS]20.087626,50.159244",0.004474724022113014
"[BUS]20.093694,50.159217",0.004583156572722634
"[BUS]20.090839,50.159146",0.004521195115231422
"[BUS]20.092271,50.159213",0.004536685479604226
"[BUS]20.093255,50.159246",0.004567666208349831
"[BUS]20.092706,50.159234",0.004552175843977028
"[BUS]20.086376,50.159699",0.004459233657740211
"[BUS]20.008322,50.159348",0.0018313428293665825
"[BUS]19.920179,50.159442",0.001419740596724341
"[BUS]19.936156,50.160026",8.460393989719771e-05
"[BUS]20.007914,50.159411",0.0018781438389675763
"[BUS]20.116742,50.159827",0.004472536361627301
"[BUS]20.006913,50.159604",0.001924936993414223
"[BUS]19.981856,50.159442",0.0031853829151304146
"[BUS]19.982378,50.159483",0.003138801849851144
"[BUS]20.103565,50.159485",0.0053178530863993295
"[BUS]19.98326,50.159552",0.0030922129294175264
"[BUS]19.92046,50.159561",0.0013725507569831575
"[BUS]19.98387,50.1596",0.0030456161538295616
"[BUS]19.984507,50.159652",0.002999011523087249
"[BUS]19.920745,50.15968",0.001325353062087627
"[BUS]20.084904,50.160242",0.004443743293367408
"[BUS]20.005902,50.160168",0.001971722292706522
"[BUS]19.980068,50.159868",0.009228309951131042
"[BUS]19.939972,50.160232",0.00031653129957731575
"[BUS]20.117006,50.160386",0.004410696659028472
"[BUS]20.103054,50.159989",0.005271649068528728
"[BUS]19.921545,50.160068",0.001278147512037749
"[BUS]19.936183,50.160558",0.00022464170402303145
"[BUS]20.147261,50.160036",0.0008880251989580987
"[BUS]19.883041,50.160239",0.005110728376570695
"[BUS]19.986629,50.160063",0.0029523990371905897
"[BUS]19.987045,50.160116",0.002905778696139583
"[BUS]19.797938,50.160369",0.0007016616620692805
"[BUS]20.005486,50.160256",0.0020184997368444743
"[BUS]20.102834,50.160198",0.005225437195503779
"[BUS]19.987923,50.160214",0.002859150499934229
"[BUS]20.083979,50.160576",0.004428252928994605
"[BUS]20.004093,50.160413",0.002065269325828079
"[BUS]19.979952,50.160292",0.00918223554330717
"[BUS]19.98896,50.160338",0.0028125144485745277
"[BUS]19.92305,50.16127",0.001230934106833524
"[BUS]20.117163,50.16072",0.0043488491012752956
"[BUS]20.003131,50.160411",0.0021120310596573367
"[BUS]20.002657,50.16045",0.002158784938332247
"[BUS]19.748567,50.160882",9.379054290632196e-05
"[BUS]19.989796,50.160427",0.002765870542060479
"[BUS]19.939082,50.160449",0.0002699305964121771
"[BUS]19.990179,50.160466",0.0027192187803920832
"[BUS]20.147429,50.16048",0.0008413577269810083
"[BUS]19.798566,50.160562",0.0006549392040117593
"[BUS]20.001298,50.160736",0.00220553096185281
"[BUS]20.083302,50.160821",0.004412762564621802
"[BUS]20.102372,50.160638",0.005179217467324483
"[BUS]19.882468,50.160657",0.005064265138606634
"[BUS]19.800348,50.161327",0.0006082088907998908
"[BUS]19.997999,50.160698",0.002345721901488415
"[BUS]19.99747,50.16072",0.002392436504391589
"[BUS]19.998599,50.160701",0.002298999443430894
"[BUS]19.992565,50.160714",0.00267255916356934
"[BUS]19.995949,50.16086",0.0024391432521404157
"[BUS]20.117402,50.161308",0.004286993688367772
"[BUS]19.999617,50.160727",0.0022522691302190256
"[BUS]19.979825,50.160756",0.009136153280328952
"[BUS]19.992992,50.160758",0.0026258916915922496
"[BUS]20.082675,50.161159",0.0043972722002489995
"[BUS]19.995172,50.160922",0.0024858421447348953
"[BUS]19.882098,50.160867",0.005017794045488225
"[BUS]19.936109,50.161262",4.755903199550472e-05
"[BUS]19.74922,50.161584",0.00014067403162796205
"[BUS]19.994435,50.160908",0.0025792163644608123
"[BUS]19.994804,50.160932",0.0025325331821750272
"[BUS]20.147453,50.160971",0.0007946823998495707
"[BUS]20.101995,50.160997",0.005132989883990839
"[BUS]20.082326,50.161371",0.004381781835876196
"[BUS]19.979712,50.161167",0.009090063162196385
"[BUS]19.881365,50.161365",0.004971315097215469
"[BUS]19.936276,50.16282",0.0
"[BUS]20.117839,50.162738",0.004225130420305901
"[BUS]20.082077,50.161548",0.004366291471503393
"[BUS]19.811576,50.161573",0.0
"[BUS]19.809601,50.161456",4.683243021838287e-05
"[BUS]19.808885,50.161502",9.365700528241849e-05
"[BUS]19.803775,50.161464",0.0005147246989131121
"[BUS]19.802674,50.161614",0.0005614707224336752
"[BUS]19.804224,50.161472",0.0004679708202382019
"[BUS]19.804556,50.161482",0.0004212090864089444
"[BUS]19.804892,50.161504",0.00037443949742533964
"[BUS]19.808289,50.161542",0.00014047372519210684
"[BUS]20.081133,50.16234",0.0043508011071305905
"[BUS]19.805621,50.161551",0.0003276620532873876
"[BUS]19.807434,50.161599",0.00018728258994744792
"[BUS]19.806392,50.161588",0.0002808767539950883
"[BUS]19.80679,50.161607",0.00023408359954844174
"[BUS]19.88072,50.162709",0.004924828293788365
"[BUS]19.979352,50.162482",0.00904396518890947
"[BUS]20.101107,50.161834",0.005086754445502848
"[BUS]19.899472,50.16425",0.0012187782554811343
"[BUS]20.147498,50.161865",0.0007479992175637858
"[BUS]19.749937,50.162514",0.00018754966519525488
"[BUS]20.079749,50.162806",0.004335310742757788
"[BUS]20.100516,50.162389",0.0050405111518605095
"[BUS]19.923639,50.163439",0.0011837128464749515
"[BUS]20.147562,50.162682",0.0007013081801236536
"[BUS]20.118006,50.163053",0.004163259297089683
"[BUS]20.100307,50.162782",0.004994260003063825
"[BUS]20.078922,50.163081",0.004319820378384984
"[BUS]19.979221,50.162961",0.00899785936046821
"[BUS]20.078216,50.16337",0.0043043300140121815
"[BUS]19.839325,50.163273",0.008745041217801546
"[BUS]20.100177,50.16318",0.004948000999112792
"[BUS]20.118353,50.163529",0.004101380318719117
"[BUS]19.750465,50.164506",0.00023441744360820044
"[BUS]19.879567,50.163319",0.004878333635206915
"[BUS]20.07765,50.163622",0.004288839649639379
"[BUS]19.839082,50.163468",0.008760531582174349
"[BUS]19.898098,50.172865",0.0010784223576042365
"[BUS]20.1191,50.164579",0.004039493485194204
"[BUS]20.099934,50.163841",0.0049017341400074115
"[BUS]19.878905,50.163596",0.004831831121471117
"[BUS]20.07685,50.164122",0.004273349285266576
"[BUS]20.147786,50.164094",0.0006546092875291743
"[BUS]19.878603,50.163723",0.004785320752580972
"[BUS]19.92384,50.164239",0.001136483730962032
"[BUS]19.838523,50.163771",0.008776021946547152
"[BUS]19.878321,50.163841",0.00473880252853648
"[BUS]19.837868,50.164041",0.008791512310919954
"[BUS]19.87777,50.164097",0.0046922764493376404
"[BUS]20.076297,50.16466",0.0042578589208937725
"[BUS]19.837424,50.164165",0.008807002675292757
"[BUS]20.099798,50.164171",0.004855459425747685
"[BUS]19.831535,50.164491",0.00893092559027518
"[BUS]19.834053,50.164186",0.008915435225902378
"[BUS]20.148168,50.164198",0.0006079025397803476
"[BUS]19.834689,50.164232",0.008899944861529575
"[BUS]19.835348,50.164292",0.008884454497156772
"[BUS]19.836896,50.164256",0.00882249303966556
"[BUS]20.072522,50.164449",0.004180407099029758
"[BUS]19.877371,50.164282",0.004645742514984453
"[BUS]20.148648,50.164329",0.0005611879368771737
"[BUS]19.835686,50.164314",0.00886896413278397
"[BUS]19.836469,50.164304",0.008837983404038364
"[BUS]19.835996,50.164326",0.008853473768411167
"[BUS]19.877001,50.164432",0.004599200725476919
"[BUS]20.073261,50.164439",0.004195897463402561
"[BUS]20.072368,50.164788",0.004164916734656955
"[BUS]20.14917,50.164464",0.0005144654788196525
"[BUS]20.119279,50.164831",0.003977598796514945
"[BUS]20.099525,50.164869",0.00480917685633361
"[BUS]20.074148,50.164668",0.004211387827775364
"[BUS]20.149777,50.164621",0.00046773516560778404
"[BUS]19.876203,50.164742",0.004552651080815037
"[BUS]20.074643,50.164687",0.004226878192148167
"[BUS]20.075253,50.164711",0.00424236855652097
"[BUS]19.978716,50.164806",0.008951745676872602
"[BUS]20.072117,50.16512",0.004149426370284153
"[BUS]20.150541,50.164825",0.0004209969972415683
"[BUS]19.82882,50.165845",0.008946415954647983
"[BUS]19.875736,50.165011",0.004506093580998809
"[BUS]20.151268,50.16507",0.0003742509737210053
"[BUS]20.070848,50.166797",0.004133936005911349
"[BUS]19.874997,50.165526",0.004459528226028233
"[BUS]19.965311,50.16521",0.0013627828725523358
"[BUS]19.966541,50.165276",0.0014091361383555356
"[BUS]19.964948,50.165224",0.001316421751594789
"[BUS]19.978592,50.165257",0.008905624138122646
"[BUS]19.967184,50.165311",0.0014554815490043882
"[BUS]20.151749,50.165281",0.00032749709504609507
"[BUS]19.968033,50.165355",0.0015018191044988936
"[BUS]20.121213,50.16632",0.003915696252681337
"[BUS]20.099336,50.165469",0.004762886431765189
"[BUS]19.968938,50.1654",0.0015481488048390516
"[BUS]19.969912,50.165448",0.0015944706500248625
"[BUS]19.96429,50.16542",0.0012700527754828945
"[BUS]20.152163,50.165442",0.0002807353612168376
"[BUS]19.972204,50.165561",0.0016407846400563258
"[BUS]19.97821,50.165858",0.008859494744218344
"[BUS]19.963702,50.165573",0.0012236759442166528
"[BUS]19.86769,50.167757",0.004086722600707124
"[BUS]19.92387,50.16578",0.001089246760294765
"[BUS]19.963144,50.165722",0.001177291257796064
"[BUS]19.869844,50.165901",0.004133350796912478
"[BUS]19.874379,50.165932",0.00441295501590331
"[BUS]19.870201,50.166034",0.0041799711379634855
"[BUS]19.870633,50.166149",0.004226583623860145
"[BUS]19.872901,50.166134",0.004366373950624039
"[BUS]19.924064,50.166267",0.0010420019344731509
"[BUS]19.870925,50.166218",0.004273188254602457
"[BUS]19.871582,50.166279",0.004319785030190422
"[BUS]20.15202,50.166281",0.0002339657722332328
"[BUS]20.098948,50.166557",0.004716588152042419
"[BUS]20.122316,50.166939",0.003853785853693383
"[BUS]19.978257,50.166455",0.007125693293958901
"[BUS]19.960141,50.166498",0.0011308987162211277
"[BUS]20.152648,50.166513",0.00018718832809528076
"[BUS]19.751873,50.167146",0.00028127736686679874
"[BUS]20.070399,50.167539",0.004118445641538546
"[BUS]20.122868,50.167576",0.003791867599551081
"[BUS]20.098718,50.166975",0.0046702820171653035
"[BUS]20.156611,50.167123",0.0
"[BUS]20.153288,50.167066",0.00014040302880298147
"[BUS]19.95808,50.167072",0.0010844983194918444
"[BUS]19.97808,50.167097",0.007079406796967653
"[BUS]20.155942,50.167782",4.680886475534109e-05
"[BUS]19.752088,50.16818",0.00032812943497104977
"[BUS]19.924233,50.167157",0.0009947492534971895
"[BUS]19.977882,50.167884",0.007033112444822058
"[BUS]20.070086,50.168007",0.004102955277165744
"[BUS]19.92421,50.16754",0.0009474887173668807
"[BUS]20.123256,50.168234",0.003729941490254432
"[BUS]19.899103,50.168416",0.0011719929561888349
"[BUS]19.827254,50.167712",0.008961906319020788
"[BUS]20.1549,50.167767",9.360987435633491e-05
"[BUS]20.098223,50.167834",0.0046239680271338394
"[BUS]19.92414,50.16827",0.0009002203260822247
"[BUS]19.954644,50.167945",0.0010380900676082137
"[BUS]19.826858,50.168158",0.00897739668339359
"[BUS]20.069416,50.169143",0.004087464912792941
"[BUS]19.953596,50.168103",0.0009916739605702358
"[BUS]19.95303,50.168186",0.0009452499983779106
"[BUS]20.123618,50.168842",0.003668007525803436
"[BUS]19.750829,50.168374",0.0003749736479209535
"[BUS]19.952468,50.168269",0.0008988181810312382
"[BUS]19.951524,50.16842",0.0008523785085302185
"[BUS]19.826535,50.168521",0.008992887047766393
"[BUS]19.867126,50.168553",0.004040086549347423
"[BUS]19.950599,50.168566",0.0008059309808748515
"[BUS]20.097755,50.168632",0.004577646181948029
"[BUS]19.750076,50.169245",0.00042181000571651006
"[BUS]19.949886,50.168679",0.0007594755980651373
"[BUS]19.949164,50.168798",0.0007130123601010758
"[BUS]20.12437,50.170096",0.0036060657061980925
"[BUS]20.097552,50.168938",0.004531316481607871
"[BUS]19.948106,50.16896",0.000666541266982667
"[BUS]19.925019,50.169008",0.0008529440796432214
"[BUS]19.947256,50.169094",0.0006200623187099109
"[BUS]19.825802,50.169343",0.009008377412139196
"[BUS]20.069295,50.169486",0.004071974548420137
"[BUS]19.946663,50.169188",0.0005735755152828076
"[BUS]19.898836,50.169385",0.0
"[BUS]19.749721,50.170355",0.00046863850835771926
"[BUS]19.946154,50.169269",0.0005270808567013571
"[BUS]19.945565,50.169364",0.0004805783429655593
"[BUS]19.92552,50.169376",0.0008056599780498709
"[BUS]19.977874,50.16943",0.006986810237522115
"[BUS]20.069163,50.170036",0.004056484184047335
"[BUS]19.944723,50.169497",0.0004340679740754142
"[BUS]20.097084,50.169646",0.004484978926113365
"[BUS]19.925979,50.169688",0.0007583680213021732
"[BUS]19.943342,50.169714",0.0003875497500309218
"[BUS]19.866141,50.169736",0.003993442642833374
"[BUS]20.096835,50.169949",0.004438633515464513
"[BUS]19.92637,50.17005",0.0007110682094001281
"[BUS]19.865919,50.169993",0.003946790881164978
"[BUS]19.977886,50.170002",0.006940500175067825
"[BUS]20.068903,50.170807",0.004040993819674532
"[BUS]20.125233,50.171524",0.0035441160314384017
"[BUS]19.940196,50.170209",0.0003410236708320822
"[BUS]19.925858,50.170241",0.0006637605423437358
"[BUS]19.865378,50.17064",0.0039001312643422354
"[BUS]19.749614,50.170921",0.0005154591558445813
"[BUS]19.939325,50.170366",0.00029448973647889533
"[BUS]19.925173,50.170459",0.0006164450201329963
"[BUS]20.096405,50.170403",0.0043922802496613135
"[BUS]19.824404,50.170458",0.009023867776511998
"[BUS]19.977897,50.170527",0.006894182257459188
"[BUS]19.93978,50.170539",0.0002479479469713612
"[BUS]19.924598,50.170643",0.0005691216427679094
"[BUS]19.94028,50.17073",0.0002013983023094798
"[BUS]19.823765,50.170794",0.009039358140884801
"[BUS]20.068773,50.171281",0.004025503455301729
"[BUS]19.92389,50.170883",0.0005217904102484753
"[BUS]19.977904,50.170906",0.006847856484696204
"[BUS]19.977571,50.170921",0.006801522856778872
"[BUS]20.095837,50.170981",0.0043459191287037666
"[BUS]19.94069,50.17097",0.00015484080249325113
"[BUS]19.82343,50.170975",0.009054848505257604
"[BUS]19.923327,50.171091",0.000474451322574694
"[BUS]19.975883,50.170998",0.006755181373707193
"[BUS]19.86513,50.17101",0.003853463792365145
"[BUS]19.97535,50.171023",0.0067089734282594175
"[BUS]19.961767,50.172618",0.006291475902279555
"[BUS]19.749524,50.171919",0.000562271948177096
"[BUS]19.823104,50.171149",0.009070338869630407
"[BUS]19.923001,50.171213",0.0004271043797465654
"[BUS]19.971142,50.171222",0.0003285418305742811
"[BUS]20.068634,50.171841",0.004010013090928926
"[BUS]19.969228,50.171317",0.00028215321657651854
"[BUS]19.922666,50.171338",0.0003797495817640895
"[BUS]19.822529,50.171457",0.00908582923400321
"[BUS]19.9412,50.171474",0.0001082754475226752
"[BUS]19.968341,50.171487",0.00023576460257875606
"[BUS]19.922049,50.171537",0.0003323869286272664
"[BUS]20.095132,50.171838",0.0042995501525918715
"[BUS]19.864836,50.171603",0.0038067884652337076
"[BUS]20.125472,50.171908",0.0034821585015243637
"[BUS]19.921396,50.171712",0.000285016420336096
"[BUS]19.966522,50.171829",0.00018937598858099355
"[BUS]20.068521,50.1722",0.003994522726556123
"[BUS]19.82153,50.171998",0.009101319598376014
"[BUS]20.126034,50.172413",0.0034201931164559783
"[BUS]19.920237,50.171943",0.00023763805689057833
"[BUS]19.941699,50.171996",6.170223739775201e-05
"[BUS]19.965491,50.172026",0.00014298737458323104
"[BUS]19.964596,50.172198",9.659876058546853e-05
"[BUS]20.068151,50.173059",0.00397903236218332
"[BUS]19.918945,50.172201",0.00019025183829071338
"[BUS]19.918268,50.172328",0.0001428577645365012
"[BUS]19.964068,50.172323",5.0210146587706026e-05
"[BUS]19.916493,50.172663",9.545583562794175e-05
"[BUS]20.126274,50.172619",0.0033582198762332456
"[BUS]19.942071,50.172451",1.5121172118481556e-05
"[BUS]19.864399,50.172478",0.0037601052829479226
"[BUS]19.962588,50.172552",3.82153258994352e-06
"[BUS]20.127236,50.173451",0.0032962387808561657
"[BUS]19.961126,50.172666",0.0062449066197318055
"[BUS]19.960601,50.17272",0.006198470874807959
"[BUS]19.960159,50.172732",0.006152027274729766
"[BUS]19.916088,50.172739",4.804605156503503e-05
"[BUS]19.958585,50.172843",0.0061055758194972255
